alert_id,transaction_id,alert_rule,score,alert_status,created_ts
A0005148,T00000405,risky_category,53.58,review,2025-11-15 01:17:36
A0005149,T00001228,blacklist_match,27.77,closed,2025-02-26 10:04:24
A0005150,T00013096,risky_category,100.0,escalated,2025-01-30 21:26:23
A0005151,T00000890,velocity,40.96,closed,2025-11-24 14:00:03
A0005152,T00001453,risky_category,82.07,escalated,2025-11-02 09:49:11
A0005153,T00003576,risky_category,50.14,review,2025-11-13 21:45:00
A0005154,T00006051,velocity,75.83,escalated,2025-05-01 13:07:28
A0005155,T00013810,risky_category,34.98,closed,2025-09-09 00:59:04
A0005156,T00016163,risky_category,65.97,review,2025-05-10 06:13:21
A0005157,T00011314,risky_category,45.96,closed,2025-11-24 08:21:38
A0005158,T00013737,cross_border,18.83,closed,2025-08-27 10:59:01
A0005159,T00011734,high_amount,16.55,closed,2025-08-24 23:00:34
A0005160,T00020189,velocity,35.33,closed,2025-08-03 22:43:25
A0005161,T00022461,risky_category,46.29,closed,2025-11-29 22:48:42
A0005162,T00001915,new_device,52.68,review,2025-08-25 06:29:57
A0005163,T00024195,velocity,55.6,review,2025-01-25 12:43:16
A0005164,T00011713,new_device,92.14,escalated,2025-06-19 05:15:51
A0005165,T00004345,velocity,20.31,closed,2025-05-06 17:53:50
A0005166,T00019935,cross_border,35.84,closed,2025-09-21 00:34:04
A0005167,T00006166,new_device,60.99,review,2025-06-07 14:28:46
A0005168,T00001099,new_device,69.78,review,2025-07-10 10:57:18
A0005169,T00023329,new_device,80.73,escalated,2025-04-10 05:37:58
A0005170,T00006606,risky_category,39.3,closed,2025-08-07 06:31:51
A0005171,T00006329,new_device,36.0,closed,2025-04-07 20:46:07
A0005172,T00019913,velocity,37.26,closed,2025-08-02 18:45:51
A0005173,T00019345,velocity,78.37,escalated,2025-12-14 17:27:30
A0005174,T00020213,cross_border,17.99,closed,2025-01-20 08:07:08
A0005175,T00012026,new_device,31.8,closed,2025-06-18 04:21:14
A0005176,T00006537,velocity,76.9,escalated,2025-02-23 14:11:44
A0005177,T00008261,blacklist_match,26.0,closed,2025-10-22 21:58:08
A0005178,T00016784,risky_category,14.67,closed,2025-07-17 08:19:35
A0005179,T00023378,cross_border,37.2,closed,2025-08-25 00:27:07
A0005180,T00001996,cross_border,39.31,closed,2025-11-16 05:32:38
A0005181,T00007802,cross_border,28.77,closed,2025-11-22 15:18:34
A0005182,T00012987,cross_border,35.37,closed,2025-05-19 08:07:36
A0005183,T00009958,cross_border,80.81,escalated,2025-07-20 00:20:45
A0005184,T00024260,blacklist_match,21.47,closed,2025-03-31 16:14:01
A0005185,T00012370,risky_category,94.08,escalated,2025-06-05 00:30:54
A0005186,T00024684,risky_category,32.67,closed,2025-01-05 09:20:44
A0005187,T00018934,velocity,85.35,escalated,2025-12-27 17:07:00
A0005188,T00010043,cross_border,17.37,closed,2025-08-07 16:09:29
A0005189,T00014156,new_device,87.04,escalated,2025-11-10 14:43:58
A0005190,T00019692,high_amount,36.07,closed,2025-01-20 00:59:51
A0005191,T00007734,velocity,57.56,review,2025-05-24 05:06:58
A0005192,T00000594,cross_border,60.54,review,2025-01-18 22:08:13
A0005193,T00017431,cross_border,26.88,closed,2025-08-26 12:43:42
A0005194,T00018129,velocity,82.97,escalated,2025-03-03 20:57:48
A0005195,T00022012,high_amount,21.43,closed,2025-10-11 11:59:44
A0005196,T00015848,cross_border,83.35,escalated,2025-05-31 22:11:30
A0005197,T00000139,risky_category,20.33,closed,2025-06-18 17:21:51
A0005198,T00019971,high_amount,24.67,closed,2025-11-22 10:39:50
A0005199,T00013989,velocity,40.19,closed,2025-10-31 21:32:13
A0005200,T00003957,high_amount,52.55,review,2025-02-07 03:57:54
A0005201,T00022738,cross_border,100.0,escalated,2025-05-10 10:02:09
A0005202,T00022539,blacklist_match,49.15,closed,2025-06-24 07:08:26
A0005203,T00024171,high_amount,95.82,escalated,2025-05-12 07:15:09
A0005204,T00018794,high_amount,36.96,closed,2025-05-31 13:08:58
A0005205,T00001278,velocity,42.43,closed,2025-09-30 16:41:06
A0005206,T00020992,high_amount,40.29,closed,2025-03-24 16:36:55
A0005207,T00007617,high_amount,34.83,closed,2025-04-20 06:26:25
A0005208,T00012525,risky_category,95.23,escalated,2025-10-30 02:10:09
A0005209,T00010056,new_device,68.36,review,2025-11-04 02:07:41
A0005210,T00022248,new_device,64.48,review,2025-12-20 04:29:39
A0005211,T00000880,cross_border,38.51,closed,2025-12-20 03:53:32
A0005212,T00022422,blacklist_match,86.57,escalated,2025-09-23 23:51:59
A0005213,T00012721,cross_border,58.79,review,2025-08-22 15:21:08
A0005214,T00006403,velocity,65.18,review,2025-07-08 06:53:21
A0005215,T00000945,blacklist_match,71.52,review,2025-12-27 15:45:04
A0005216,T00014600,blacklist_match,79.41,escalated,2025-10-09 11:45:36
A0005217,T00005549,blacklist_match,72.99,review,2025-02-26 12:03:24
A0005218,T00001452,risky_category,38.22,closed,2025-02-08 15:45:46
A0005219,T00001940,cross_border,56.06,review,2025-12-01 02:53:53
A0005220,T00007040,velocity,62.14,review,2025-02-12 15:39:45
A0005221,T00002824,new_device,60.76,review,2025-11-13 03:55:04
A0005222,T00004584,new_device,23.4,closed,2025-04-01 07:28:54
A0005223,T00022795,cross_border,43.04,closed,2025-12-19 02:38:17
A0005224,T00010575,cross_border,44.78,closed,2025-05-09 21:35:28
A0005225,T00018364,new_device,25.11,closed,2025-12-01 08:59:23
A0005226,T00021866,high_amount,80.02,escalated,2025-08-03 20:32:31
A0005227,T00007550,velocity,28.44,closed,2025-02-09 14:36:39
A0005228,T00022087,blacklist_match,29.83,closed,2025-04-12 13:24:50
A0005229,T00022603,risky_category,84.93,escalated,2025-06-10 08:02:16
A0005230,T00019356,high_amount,48.21,closed,2025-01-19 09:59:30
A0005231,T00020163,high_amount,56.09,review,2025-08-05 20:15:46
A0005232,T00001653,high_amount,45.06,closed,2025-10-31 05:01:36
A0005233,T00007644,risky_category,19.03,closed,2025-11-02 00:35:00
A0005234,T00002355,high_amount,19.92,closed,2025-07-05 04:18:08
A0005235,T00010961,risky_category,62.1,review,2025-11-26 12:42:11
A0005236,T00011509,velocity,94.66,escalated,2025-10-18 16:35:17
A0005237,T00004471,risky_category,83.57,escalated,2025-04-05 06:01:53
A0005238,T00024499,high_amount,63.85,review,2025-07-07 09:48:19
A0005239,T00016644,high_amount,35.42,closed,2025-09-28 13:28:42
A0005240,T00001673,high_amount,67.49,review,2025-03-14 15:43:19
A0005241,T00004586,risky_category,100.0,escalated,2025-04-01 21:42:10
A0005242,T00015261,new_device,21.05,closed,2025-04-20 14:24:20
A0005243,T00014455,new_device,37.45,closed,2025-07-02 07:10:38
A0005244,T00003792,risky_category,97.17,escalated,2025-08-11 15:52:12
A0005245,T00015285,risky_category,27.97,closed,2025-12-18 23:27:05
A0005246,T00018093,velocity,64.02,review,2025-01-09 02:26:42
A0005247,T00005799,velocity,62.27,review,2025-02-24 08:45:57
A0005248,T00007377,cross_border,85.09,escalated,2025-01-02 15:09:34
A0005249,T00008811,new_device,34.0,closed,2025-06-02 17:23:47
A0005250,T00001897,high_amount,69.11,review,2025-09-03 10:53:10
A0005251,T00009248,risky_category,42.85,closed,2025-09-24 13:25:46
A0005252,T00008851,high_amount,16.58,closed,2025-05-11 08:53:12
A0005253,T00019921,velocity,23.94,closed,2025-06-29 03:16:00
A0005254,T00010264,high_amount,21.41,closed,2025-06-15 12:15:00
A0005255,T00006957,new_device,97.86,escalated,2025-12-23 16:10:10
A0005256,T00017915,risky_category,21.28,closed,2025-12-05 21:34:54
A0005257,T00016429,new_device,54.62,review,2025-01-14 03:08:51
A0005258,T00018478,high_amount,95.65,escalated,2025-07-17 16:15:40
A0005259,T00022347,high_amount,36.03,closed,2025-02-28 09:11:30
A0005260,T00009034,velocity,25.88,closed,2025-07-08 05:40:24
A0005261,T00024100,blacklist_match,61.39,review,2025-10-04 20:18:34
A0005262,T00000015,risky_category,30.63,closed,2025-01-22 11:25:54
A0005263,T00013197,risky_category,53.15,review,2025-09-13 01:11:59
A0005264,T00010612,velocity,51.7,review,2025-12-25 11:07:50
A0005265,T00006989,risky_category,81.47,escalated,2025-03-30 07:14:54
A0005266,T00000413,risky_category,46.57,closed,2025-05-21 17:28:09
A0005267,T00022522,new_device,46.24,closed,2025-10-31 23:56:52
A0005268,T00013573,risky_category,66.12,review,2025-11-24 21:46:38
A0005269,T00000933,new_device,51.37,review,2025-04-25 15:54:44
A0005270,T00011928,high_amount,81.46,escalated,2025-03-12 08:46:47
A0005271,T00014374,velocity,28.12,closed,2025-03-27 22:38:06
A0005272,T00006203,cross_border,15.96,closed,2025-04-20 09:28:48
A0005273,T00008762,high_amount,37.0,closed,2025-07-03 00:10:27
A0005274,T00010492,velocity,59.85,review,2025-10-27 08:21:46
A0005275,T00004204,new_device,59.96,review,2025-02-03 03:42:09
A0005276,T00010286,velocity,57.61,review,2025-08-02 11:16:05
A0005277,T00013405,velocity,28.41,closed,2025-05-18 20:40:50
A0005278,T00004250,new_device,42.79,closed,2025-03-15 04:03:26
A0005279,T00000658,high_amount,72.99,review,2025-08-03 09:06:57
A0005280,T00024368,new_device,89.09,escalated,2025-06-02 14:55:08
A0005281,T00004636,new_device,59.53,review,2025-07-23 02:15:58
A0005282,T00004600,high_amount,33.11,closed,2025-11-23 22:42:48
A0005283,T00010075,cross_border,61.86,review,2025-12-05 19:18:47
A0005284,T00017337,blacklist_match,81.69,escalated,2025-08-10 18:38:35
A0005285,T00014725,high_amount,98.69,escalated,2025-08-06 15:44:37
A0005286,T00002153,new_device,62.72,review,2025-12-28 01:14:35
A0005287,T00006095,risky_category,21.7,closed,2025-04-02 07:11:50
A0005288,T00016803,new_device,33.62,closed,2025-03-03 16:16:32
A0005289,T00018609,cross_border,63.8,review,2025-05-27 03:53:54
A0005290,T00004018,risky_category,22.39,closed,2025-11-19 22:40:59
A0005291,T00020352,high_amount,47.42,closed,2025-10-19 23:08:11
A0005292,T00006342,blacklist_match,59.58,review,2025-09-30 17:36:43
A0005293,T00009512,risky_category,37.65,closed,2025-07-27 00:40:57
A0005294,T00006618,high_amount,61.04,review,2025-12-06 14:10:44
A0005295,T00017203,cross_border,76.41,escalated,2025-01-25 19:02:23
A0005296,T00008575,new_device,57.98,review,2025-01-18 06:17:25
A0005297,T00014268,risky_category,41.63,closed,2025-02-07 13:27:14
A0005298,T00022367,cross_border,58.46,review,2025-12-09 23:25:32
A0005299,T00011308,velocity,86.3,escalated,2025-01-31 09:14:40
A0005300,T00016175,blacklist_match,63.82,review,2025-07-26 10:28:54
A0005301,T00020353,new_device,70.97,review,2025-11-14 01:11:46
A0005302,T00007708,cross_border,86.55,escalated,2025-11-06 11:25:39
A0005303,T00009810,blacklist_match,94.76,escalated,2025-06-05 06:38:15
A0005304,T00014093,blacklist_match,25.24,closed,2025-07-22 05:06:29
A0005305,T00003148,velocity,97.48,escalated,2025-07-23 18:22:14
A0005306,T00018775,velocity,7.28,closed,2025-06-02 05:57:27
A0005307,T00011234,velocity,65.71,review,2025-02-19 08:57:32
A0005308,T00009298,high_amount,61.72,review,2025-12-07 13:13:58
A0005309,T00010635,high_amount,47.83,closed,2025-08-03 17:55:05
A0005310,T00006808,cross_border,58.97,review,2025-11-14 18:31:35
A0005311,T00021738,high_amount,24.1,closed,2025-06-23 14:53:13
A0005312,T00009991,risky_category,44.29,closed,2025-12-26 00:41:14
A0005313,T00008372,velocity,54.7,review,2025-10-15 11:41:51
A0005314,T00015923,cross_border,43.69,closed,2025-09-15 23:25:53
A0005315,T00018031,velocity,12.68,closed,2025-11-01 18:40:57
A0005316,T00021318,cross_border,41.65,closed,2025-04-28 01:10:09
A0005317,T00019632,blacklist_match,48.96,closed,2025-05-01 00:37:56
A0005318,T00013571,velocity,39.0,closed,2025-05-30 06:29:48
A0005319,T00017824,high_amount,46.46,closed,2025-06-17 08:49:44
A0005320,T00004777,cross_border,40.08,closed,2025-08-23 19:19:19
A0005321,T00000330,risky_category,22.75,closed,2025-08-04 10:12:31
A0005322,T00011161,new_device,19.89,closed,2025-01-18 10:06:14
A0005323,T00014777,velocity,80.27,escalated,2025-02-24 14:10:38
A0005324,T00005234,new_device,62.79,review,2025-12-04 15:01:51
A0005325,T00002080,cross_border,78.56,escalated,2025-01-16 19:30:41
A0005326,T00008125,risky_category,65.86,review,2025-01-08 02:15:01
A0005327,T00022636,risky_category,31.36,closed,2025-12-18 20:36:14
A0005328,T00024922,high_amount,83.48,escalated,2025-09-19 19:27:09
A0005329,T00018906,velocity,92.1,escalated,2025-11-05 21:58:12
A0005330,T00011086,cross_border,61.68,review,2025-05-26 19:15:43
A0005331,T00022926,cross_border,70.46,review,2025-05-27 22:56:31
A0005332,T00014254,risky_category,37.61,closed,2025-07-18 13:02:36
A0005333,T00019390,high_amount,61.43,review,2025-03-08 20:14:32
A0005334,T00002690,cross_border,77.75,escalated,2025-04-19 13:52:52
A0005335,T00000713,risky_category,38.63,closed,2025-10-14 13:01:19
A0005336,T00017213,blacklist_match,22.49,closed,2025-10-04 10:49:24
A0005337,T00006936,cross_border,77.53,escalated,2025-09-11 13:37:50
A0005338,T00023217,velocity,56.37,review,2025-11-28 19:17:55
A0005339,T00008127,new_device,74.77,review,2025-06-02 04:33:55
A0005340,T00022798,new_device,65.09,review,2025-07-19 18:41:53
A0005341,T00004170,velocity,39.54,closed,2025-04-18 17:14:18
A0005342,T00001905,velocity,66.48,review,2025-12-11 16:10:32
A0005343,T00005025,blacklist_match,52.28,review,2025-03-09 12:59:48
A0005344,T00003672,high_amount,41.7,closed,2025-12-30 18:33:20
A0005345,T00014785,cross_border,46.49,closed,2025-06-06 18:37:28
A0005346,T00020432,risky_category,38.55,closed,2025-04-22 13:46:54
A0005347,T00004172,high_amount,40.67,closed,2025-04-14 10:36:23
A0005348,T00013957,new_device,30.64,closed,2025-06-01 03:20:09
A0005349,T00011279,velocity,43.5,closed,2025-07-05 03:11:26
A0005350,T00024139,new_device,88.11,escalated,2025-11-16 04:43:32
A0005351,T00006272,new_device,23.97,closed,2025-07-11 08:17:53
A0005352,T00020758,velocity,54.58,review,2025-06-23 06:10:09
A0005353,T00004820,velocity,75.71,escalated,2025-11-16 11:44:22
A0005354,T00011464,risky_category,66.83,review,2025-09-29 10:23:42
A0005355,T00010454,high_amount,39.47,closed,2025-06-16 04:06:02
A0005356,T00020710,blacklist_match,60.73,review,2025-08-06 11:44:22
A0005357,T00023723,cross_border,69.67,review,2025-12-20 16:54:16
A0005358,T00005261,high_amount,32.84,closed,2025-01-31 18:57:54
A0005359,T00020278,new_device,55.16,review,2025-10-27 04:05:58
A0005360,T00017975,cross_border,76.84,escalated,2025-04-12 20:29:50
A0005361,T00005108,risky_category,45.35,closed,2025-12-14 15:30:44
A0005362,T00014638,risky_category,9.74,closed,2025-06-12 02:10:53
A0005363,T00019478,velocity,14.62,closed,2025-03-04 22:54:41
A0005364,T00023734,new_device,65.9,review,2025-05-30 07:40:47
A0005365,T00013259,risky_category,38.73,closed,2025-05-16 21:16:11
A0005366,T00014398,high_amount,33.94,closed,2025-12-12 12:06:34
A0005367,T00018142,velocity,24.2,closed,2025-10-09 18:29:33
A0005368,T00013054,high_amount,61.73,review,2025-10-05 20:08:19
A0005369,T00024564,high_amount,22.43,closed,2025-02-08 16:40:32
A0005370,T00014155,blacklist_match,47.98,closed,2025-02-15 17:22:48
A0005371,T00000361,risky_category,12.91,closed,2025-09-17 09:16:30
A0005372,T00013258,blacklist_match,59.37,review,2025-03-28 22:40:25
A0005373,T00016464,velocity,45.64,closed,2025-01-29 12:15:30
A0005374,T00012295,velocity,34.68,closed,2025-08-30 02:28:50
A0005375,T00009560,risky_category,60.97,review,2025-04-26 19:26:20
A0005376,T00012388,cross_border,80.11,escalated,2025-06-15 09:36:31
A0005377,T00015703,cross_border,75.76,escalated,2025-02-07 08:37:07
A0005378,T00007034,blacklist_match,27.79,closed,2025-01-01 14:40:20
A0005379,T00019126,velocity,40.43,closed,2025-10-14 17:50:13
A0005380,T00008471,cross_border,62.0,review,2025-01-03 11:39:03
A0005381,T00024003,new_device,52.43,review,2025-12-11 16:08:19
A0005382,T00004334,risky_category,11.07,closed,2025-09-15 19:06:40
A0005383,T00004807,cross_border,87.38,escalated,2025-02-18 07:52:37
A0005384,T00020219,velocity,47.11,closed,2025-06-24 13:00:22
A0005385,T00002403,cross_border,9.76,closed,2025-07-02 06:09:12
A0005386,T00009239,new_device,96.77,escalated,2025-07-20 02:45:04
A0005387,T00018402,velocity,70.92,review,2025-01-11 11:41:19
A0005388,T00014331,velocity,77.06,escalated,2025-02-25 11:44:02
A0005389,T00011894,blacklist_match,64.21,review,2025-11-16 10:50:15
A0005390,T00015337,high_amount,49.19,closed,2025-12-21 10:38:18
A0005391,T00003404,high_amount,83.29,escalated,2025-06-13 04:56:01
A0005392,T00016059,cross_border,73.61,review,2025-12-29 09:52:42
A0005393,T00006568,high_amount,55.46,review,2025-10-31 18:25:39
A0005394,T00023290,high_amount,6.11,closed,2025-12-24 03:24:16
A0005395,T00024051,risky_category,46.1,closed,2025-10-08 04:13:53
A0005396,T00022897,new_device,78.68,escalated,2025-12-01 02:15:46
A0005397,T00010218,velocity,83.45,escalated,2025-04-14 06:48:56
A0005398,T00022653,cross_border,51.44,review,2025-03-20 00:06:25
A0005399,T00006477,velocity,25.85,closed,2025-12-08 02:16:13
A0005400,T00020376,risky_category,34.36,closed,2025-01-18 00:09:21
A0005401,T00021754,cross_border,51.55,review,2025-09-21 04:11:42
A0005402,T00014417,risky_category,66.46,review,2025-01-30 22:47:09
A0005403,T00000986,high_amount,31.92,closed,2025-01-10 02:28:47
A0005404,T00005353,new_device,64.87,review,2025-02-21 13:49:44
A0005405,T00014699,high_amount,47.49,closed,2025-08-31 16:38:16
A0005406,T00009720,risky_category,78.19,escalated,2025-02-28 08:34:03
A0005407,T00000912,new_device,77.09,escalated,2025-02-13 20:30:09
A0005408,T00024763,velocity,48.14,closed,2025-11-22 22:36:16
A0005409,T00002404,blacklist_match,64.54,review,2025-01-22 19:59:13
A0005410,T00001022,cross_border,46.79,closed,2025-02-23 07:41:58
A0005411,T00008348,cross_border,67.73,review,2025-09-07 06:30:23
A0005412,T00013767,risky_category,61.64,review,2025-03-28 15:49:35
A0005413,T00007788,risky_category,62.62,review,2025-06-20 04:49:11
A0005414,T00020228,high_amount,89.5,escalated,2025-05-13 07:35:03
A0005415,T00021654,blacklist_match,36.8,closed,2025-08-01 20:12:24
A0005416,T00012815,blacklist_match,48.02,closed,2025-02-12 23:12:47
A0005417,T00012275,cross_border,43.31,closed,2025-06-25 04:57:23
A0005418,T00005328,blacklist_match,48.47,closed,2025-04-20 22:09:04
A0005419,T00005784,velocity,32.24,closed,2025-04-11 05:35:13
A0005420,T00010003,cross_border,38.89,closed,2025-05-27 07:00:16
A0005421,T00006389,high_amount,81.36,escalated,2025-02-24 18:51:00
A0005422,T00012645,cross_border,47.47,closed,2025-01-10 07:04:22
A0005423,T00004351,velocity,48.22,closed,2025-09-06 22:23:00
A0005424,T00019379,risky_category,95.55,escalated,2025-03-18 07:40:57
A0005425,T00023849,risky_category,78.1,escalated,2025-03-16 13:41:12
A0005426,T00012545,high_amount,83.03,escalated,2025-06-03 06:21:16
A0005427,T00002077,velocity,48.4,closed,2025-08-31 18:24:22
A0005428,T00002974,velocity,70.85,review,2025-04-18 01:38:22
A0005429,T00018087,risky_category,69.98,review,2025-11-17 12:40:03
A0005430,T00005812,blacklist_match,65.61,review,2025-08-10 01:44:05
A0005431,T00005401,risky_category,47.85,closed,2025-02-07 06:02:48
A0005432,T00000175,velocity,66.26,review,2025-05-23 23:03:15
A0005433,T00010394,high_amount,38.84,closed,2025-05-31 09:05:46
A0005434,T00002145,velocity,61.93,review,2025-05-21 12:30:00
A0005435,T00015743,velocity,52.83,review,2025-11-07 16:41:36
A0005436,T00022340,new_device,33.12,closed,2025-05-01 15:48:13
A0005437,T00011368,risky_category,16.19,closed,2025-06-12 12:54:14
A0005438,T00001882,new_device,48.13,closed,2025-05-06 01:36:44
A0005439,T00014994,velocity,46.16,closed,2025-10-24 18:25:02
A0005440,T00007017,cross_border,88.01,escalated,2025-07-07 05:52:42
A0005441,T00022620,risky_category,51.75,review,2025-10-06 18:42:15
A0005442,T00011991,new_device,75.22,escalated,2025-04-01 22:10:43
A0005443,T00024119,cross_border,73.38,review,2025-04-27 18:00:00
A0005444,T00012102,new_device,46.27,closed,2025-07-19 09:25:08
A0005445,T00008325,new_device,67.84,review,2025-07-07 11:54:35
A0005446,T00019440,blacklist_match,62.22,review,2025-01-03 03:17:11
A0005447,T00010734,velocity,85.4,escalated,2025-10-09 04:48:35
A0005448,T00024144,velocity,70.74,review,2025-05-13 10:27:15
A0005449,T00009353,high_amount,52.0,review,2025-03-11 15:18:45
A0005450,T00002172,risky_category,40.6,closed,2025-10-06 11:53:01
A0005451,T00004606,high_amount,65.3,review,2025-11-27 23:33:50
A0005452,T00006309,blacklist_match,51.44,review,2025-12-27 00:35:26
A0005453,T00004624,risky_category,44.27,closed,2025-10-12 09:45:11
A0005454,T00018514,velocity,32.86,closed,2025-11-01 09:06:20
A0005455,T00010849,velocity,77.55,escalated,2025-02-26 16:10:15
A0005456,T00013390,risky_category,63.4,review,2025-10-19 19:55:23
A0005457,T00001672,blacklist_match,53.95,review,2025-01-26 21:15:35
A0005458,T00017953,velocity,3.69,closed,2025-05-28 21:25:30
A0005459,T00007664,new_device,53.66,review,2025-01-23 15:13:26
A0005460,T00007962,high_amount,55.87,review,2025-04-02 06:26:19
A0005461,T00005809,new_device,74.42,review,2025-02-07 16:07:22
A0005462,T00011417,high_amount,79.13,escalated,2025-02-21 11:07:46
A0005463,T00015406,new_device,74.73,review,2025-12-09 14:45:22
A0005464,T00024019,cross_border,26.99,closed,2025-05-19 20:49:29
A0005465,T00001675,cross_border,21.59,closed,2025-11-07 22:42:26
A0005466,T00008448,risky_category,51.79,review,2025-07-27 08:05:20
A0005467,T00022478,cross_border,42.45,closed,2025-05-06 02:05:31
A0005468,T00023918,cross_border,45.51,closed,2025-06-18 04:23:01
A0005469,T00022360,risky_category,67.46,review,2025-07-07 06:20:33
A0005470,T00003485,risky_category,34.76,closed,2025-03-18 10:45:48
A0005471,T00014121,velocity,30.21,closed,2025-08-18 08:54:22
A0005472,T00004654,new_device,70.27,review,2025-07-24 08:49:41
A0005473,T00016010,new_device,42.66,closed,2025-02-26 14:16:10
A0005474,T00000875,risky_category,74.89,review,2025-12-01 12:41:42
A0005475,T00001783,new_device,66.23,review,2025-10-14 18:17:50
A0005476,T00006105,velocity,83.32,escalated,2025-10-13 07:33:21
A0005477,T00022775,new_device,28.65,closed,2025-04-22 07:00:03
A0005478,T00012469,velocity,74.53,review,2025-07-15 21:49:57
A0005479,T00021248,blacklist_match,76.47,escalated,2025-08-29 22:04:27
A0005480,T00006938,blacklist_match,45.67,closed,2025-07-28 06:57:22
A0005481,T00023491,blacklist_match,17.4,closed,2025-04-19 10:05:57
A0005482,T00018896,new_device,46.07,closed,2025-09-14 03:55:49
A0005483,T00012996,new_device,74.2,review,2025-12-31 19:16:21
A0005484,T00002329,velocity,29.57,closed,2025-10-26 23:33:09
A0005485,T00002469,velocity,22.44,closed,2025-06-23 16:42:38
A0005486,T00022423,risky_category,20.7,closed,2025-10-07 06:31:38
A0005487,T00012730,cross_border,31.72,closed,2025-03-08 18:52:12
A0005488,T00005616,risky_category,58.86,review,2025-05-03 14:06:02
A0005489,T00003752,risky_category,7.84,closed,2025-01-17 22:03:15
A0005490,T00008244,high_amount,62.98,review,2025-08-15 05:14:06
A0005491,T00009004,cross_border,39.3,closed,2025-10-06 15:22:51
A0005492,T00023397,blacklist_match,29.92,closed,2025-10-16 18:39:18
A0005493,T00023903,risky_category,9.77,closed,2025-08-10 04:35:41
A0005494,T00022909,cross_border,37.35,closed,2025-09-24 09:14:56
A0005495,T00013183,high_amount,17.26,closed,2025-02-17 05:05:31
A0005496,T00005765,cross_border,11.9,closed,2025-01-10 22:33:18
A0005497,T00009723,risky_category,88.55,escalated,2025-06-02 23:48:39
A0005498,T00007944,velocity,22.56,closed,2025-07-03 00:58:14
A0005499,T00015039,risky_category,50.01,review,2025-05-13 13:12:56
A0005500,T00008270,high_amount,18.06,closed,2025-01-16 16:52:39
A0005501,T00018525,high_amount,52.45,review,2025-10-07 14:35:28
A0005502,T00002719,velocity,83.5,escalated,2025-02-25 06:51:29
A0005503,T00007344,new_device,47.88,closed,2025-08-16 02:46:21
A0005504,T00001916,velocity,72.94,review,2025-09-18 18:10:47
A0005505,T00001573,cross_border,96.34,escalated,2025-12-08 06:52:52
A0005506,T00004300,high_amount,15.72,closed,2025-10-12 17:28:34
A0005507,T00009610,risky_category,87.1,escalated,2025-03-01 10:56:15
A0005508,T00009583,velocity,39.01,closed,2025-07-31 21:13:23
A0005509,T00001095,cross_border,70.36,review,2025-02-26 17:43:05
A0005510,T00002507,velocity,30.7,closed,2025-02-01 19:24:59
A0005511,T00009409,cross_border,27.38,closed,2025-10-29 09:16:12
A0005512,T00017831,velocity,3.08,closed,2025-07-01 21:43:43
A0005513,T00018999,velocity,56.81,review,2025-08-16 18:30:10
A0005514,T00004069,high_amount,93.38,escalated,2025-04-03 21:12:28
A0005515,T00001762,high_amount,56.34,review,2025-06-26 13:39:09
A0005516,T00011270,cross_border,11.31,closed,2025-04-16 20:27:37
A0005517,T00021198,cross_border,93.45,escalated,2025-01-12 09:48:19
A0005518,T00008850,high_amount,20.54,closed,2025-09-26 21:39:46
A0005519,T00024486,high_amount,65.14,review,2025-05-01 15:44:29
A0005520,T00001732,risky_category,45.42,closed,2025-10-05 07:29:29
A0005521,T00008009,high_amount,57.86,review,2025-03-29 23:00:24
A0005522,T00010339,velocity,22.01,closed,2025-10-07 21:27:50
A0005523,T00006998,high_amount,61.01,review,2025-08-29 00:17:02
A0005524,T00006501,new_device,57.91,review,2025-08-11 22:01:34
A0005525,T00013165,high_amount,74.72,review,2025-03-11 04:08:11
A0005526,T00005940,risky_category,61.16,review,2025-07-10 12:49:30
A0005527,T00013025,velocity,83.53,escalated,2025-12-03 01:09:37
A0005528,T00018974,risky_category,74.4,review,2025-06-14 07:24:49
A0005529,T00003492,velocity,49.26,closed,2025-07-14 03:32:21
A0005530,T00008489,high_amount,26.35,closed,2025-08-09 21:09:11
A0005531,T00014184,cross_border,13.91,closed,2025-03-15 18:00:46
A0005532,T00015853,velocity,48.41,closed,2025-05-04 23:16:05
A0005533,T00021235,high_amount,33.88,closed,2025-12-06 23:30:07
A0005534,T00016520,new_device,100.0,escalated,2025-01-26 21:56:31
A0005535,T00021748,cross_border,24.31,closed,2025-10-11 02:13:13
A0005536,T00003821,new_device,76.17,escalated,2025-07-27 00:57:14
A0005537,T00016962,high_amount,17.4,closed,2025-11-25 14:14:58
A0005538,T00014369,new_device,74.21,review,2025-01-19 03:11:02
A0005539,T00014763,velocity,31.89,closed,2025-10-11 19:10:22
A0005540,T00013082,high_amount,69.53,review,2025-06-22 01:44:12
A0005541,T00001394,velocity,82.92,escalated,2025-11-20 17:23:47
A0005542,T00006877,blacklist_match,26.07,closed,2025-07-06 01:35:17
A0005543,T00016929,high_amount,88.33,escalated,2025-08-07 01:20:02
A0005544,T00015323,cross_border,52.12,review,2025-02-24 15:34:22
A0005545,T00016609,risky_category,32.28,closed,2025-01-17 20:42:26
A0005546,T00002699,new_device,41.92,closed,2025-08-10 07:39:40
A0005547,T00015937,velocity,63.03,review,2025-02-23 06:39:29
A0005548,T00001107,cross_border,92.11,escalated,2025-10-03 00:48:46
A0005549,T00000475,blacklist_match,34.68,closed,2025-02-18 00:32:11
