transaction_id,customer_id,transaction_ts,channel,transaction_type,merchant_category,amount_pen,status,device_id,is_cross_border,is_fraud_confirmed
T00017966,C002708,2025-09-24 01:53:17,mobile_app,transfer,cash_out,784.45,approved,D0005588,0,0
T00017967,C002562,2025-03-12 12:04:00,atm,payment,retail,59.4,approved,D0004710,0,0
T00017968,C000030,2025-10-24 20:42:40,mobile_app,cash_out,cash_out,232.14,approved,D0008437,0,0
T00017969,C000435,2025-08-31 00:24:24,mobile_app,payment,retail,27.14,approved,D0002068,0,0
T00017970,C001196,2025-08-20 20:29:42,web,payment,grocery,169.04,approved,D0000521,0,1
T00017971,C003322,2025-11-08 10:27:50,mobile_app,payment,cash_out,185.75,approved,D0008254,0,0
T00017972,C005611,2025-08-13 07:29:07,mobile_app,payment,travel,357.63,approved,D0005766,0,0
T00017973,C000047,2025-03-31 08:47:29,pos,cash_out,travel,160.91,approved,D0005847,0,0
T00017974,C000299,2025-08-14 15:28:51,api_partner,payment,grocery,175.07,approved,D0008739,0,0
T00017975,C001547,2025-04-12 20:29:50,mobile_app,payment,transport,25.34,approved,D0004246,0,0
T00017976,C003542,2025-07-06 05:55:32,mobile_app,transfer,retail,107.33,approved,D0007523,0,0
T00017977,C001450,2025-01-17 11:53:02,mobile_app,payment,utilities,88.36,approved,D0004022,1,0
T00017978,C004483,2025-12-02 15:08:03,mobile_app,payment,grocery,387.25,approved,D0008914,1,0
T00017979,C005636,2025-11-12 12:53:50,mobile_app,payment,transport,79.61,approved,D0000865,0,0
T00017980,C003555,2025-03-13 19:58:14,mobile_app,payment,education,77.88,approved,D0004381,0,0
T00017981,C005798,2025-07-25 16:12:21,mobile_app,transfer,restaurants,87.26,approved,D0008758,0,0
T00017982,C002761,2025-02-12 00:51:56,api_partner,payment,retail,108.69,approved,D0005451,0,0
T00017983,C002504,2025-09-04 10:11:24,mobile_app,payment,gaming,32.06,approved,D0006782,0,0
T00017984,C004258,2025-09-17 16:44:49,web,top_up,transport,86.82,approved,D0007933,0,0
T00017985,C003379,2025-10-01 15:04:43,web,payment,grocery,84.24,approved,D0004080,0,0
T00017986,C002799,2025-10-23 14:38:41,pos,cash_out,transport,32.31,approved,D0007963,0,0
T00017987,C001439,2025-10-06 07:50:46,mobile_app,cash_out,gaming,442.96,approved,D0001087,0,0
T00017988,C004712,2025-05-16 01:54:26,mobile_app,payment,retail,267.49,approved,D0004381,0,0
T00017989,C000339,2025-06-15 21:30:33,atm,payment,retail,29.18,approved,D0005524,0,0
T00017990,C005157,2025-01-12 03:37:39,pos,payment,retail,268.74,approved,D0003426,0,0
T00017991,C003296,2025-10-22 07:00:59,web,payment,travel,222.97,approved,D0004938,0,0
T00017992,C001964,2025-05-12 04:18:29,pos,payment,retail,94.08,approved,D0003655,0,0
T00017993,C002924,2025-02-08 02:19:00,api_partner,payment,retail,76.24,approved,D0002073,1,0
T00017994,C005340,2025-02-01 19:11:42,mobile_app,cash_out,travel,392.76,approved,D0008060,0,0
T00017995,C002409,2025-12-20 21:44:42,mobile_app,payment,education,65.44,approved,D0008382,0,0
T00017996,C002834,2025-11-27 01:33:23,pos,payment,restaurants,47.76,declined,D0003247,0,0
T00017997,C001930,2025-05-28 03:16:03,mobile_app,top_up,travel,860.65,approved,D0002849,0,0
T00017998,C002501,2025-12-22 03:37:25,mobile_app,payment,cash_out,224.49,approved,D0002540,0,0
T00017999,C002073,2025-01-19 10:36:59,mobile_app,payment,retail,180.32,approved,D0004688,0,0
T00018000,C001108,2025-09-15 11:32:47,pos,transfer,cash_out,887.86,approved,D0008288,0,0
T00018001,C002296,2025-01-28 04:40:27,pos,payment,gaming,199.16,approved,D0002902,0,0
T00018002,C001546,2025-10-02 03:46:16,atm,cash_out,cash_out,253.81,approved,D0003385,0,0
T00018003,C002225,2025-09-25 00:16:29,mobile_app,payment,utilities,177.49,approved,D0002889,0,0
T00018004,C000166,2025-07-20 00:17:47,mobile_app,top_up,utilities,47.43,approved,D0000746,0,0
T00018005,C003420,2025-08-24 15:31:26,mobile_app,transfer,gaming,109.47,approved,D0003615,0,0
T00018006,C000126,2025-05-09 13:22:53,api_partner,payment,cash_out,144.6,approved,D0006230,0,0
T00018007,C003441,2025-01-22 19:04:46,mobile_app,payment,gaming,507.39,approved,D0007410,0,0
T00018008,C000882,2025-03-18 04:01:02,web,transfer,retail,370.82,approved,D0000126,0,0
T00018009,C005934,2025-09-20 14:37:58,web,transfer,education,188.44,approved,D0007913,0,0
T00018010,C004166,2025-01-15 08:55:57,web,payment,cash_out,289.69,approved,D0005987,1,0
T00018011,C000523,2025-10-13 00:02:54,pos,top_up,transport,50.1,approved,D0008358,0,0
T00018012,C001424,2025-06-02 13:32:02,web,payment,restaurants,58.59,approved,D0001736,0,0
T00018013,C002720,2025-12-06 21:50:11,mobile_app,transfer,restaurants,15.23,approved,D0006082,0,0
T00018014,C001410,2025-04-13 22:29:04,pos,payment,gaming,294.1,approved,D0003602,0,0
T00018015,C003130,2025-07-03 06:33:02,mobile_app,payment,cash_out,132.92,approved,D0005780,0,0
T00018016,C003546,2025-09-05 10:06:02,mobile_app,transfer,gaming,38.71,declined,D0000768,0,0
T00018017,C002982,2025-03-08 18:33:44,mobile_app,transfer,transport,146.62,approved,D0001793,0,0
T00018018,C003151,2025-04-26 13:20:14,mobile_app,payment,transport,362.73,approved,D0006419,0,0
T00018019,C005197,2025-10-29 02:46:32,mobile_app,cash_out,retail,147.47,approved,D0002339,0,0
T00018020,C001095,2025-04-10 01:29:39,atm,top_up,utilities,155.27,approved,D0006972,1,0
T00018021,C001140,2025-04-11 00:31:44,web,payment,transport,156.84,declined,D0005290,0,0
T00018022,C004027,2025-05-02 11:32:04,mobile_app,payment,restaurants,392.72,approved,D0008126,0,0
T00018023,C003257,2025-05-24 06:16:56,mobile_app,transfer,restaurants,159.92,approved,D0001323,0,0
T00018024,C000015,2025-10-16 12:18:02,api_partner,top_up,crypto,1014.66,reversed,D0003364,0,0
T00018025,C001539,2025-11-30 02:08:22,atm,payment,grocery,245.57,approved,D0000285,0,0
T00018026,C005178,2025-12-29 17:51:17,pos,payment,travel,21.62,approved,D0005207,0,0
T00018027,C004796,2025-09-18 09:29:52,mobile_app,payment,retail,133.03,declined,D0002480,0,0
T00018028,C004867,2025-03-16 06:52:18,web,top_up,cash_out,173.62,approved,D0003334,0,0
T00018029,C001711,2025-07-06 06:29:37,mobile_app,cash_out,utilities,409.61,reversed,D0003579,0,0
T00018030,C002625,2025-05-15 14:24:53,mobile_app,payment,cash_out,156.84,approved,D0007611,0,0
T00018031,C001461,2025-11-01 18:40:57,mobile_app,transfer,utilities,51.86,approved,D0005194,0,0
T00018032,C005012,2025-09-03 21:02:56,mobile_app,payment,restaurants,895.15,approved,D0001122,0,0
T00018033,C005131,2025-11-14 17:47:44,api_partner,transfer,cash_out,227.56,approved,D0000704,0,0
T00018034,C001817,2025-10-25 14:39:35,web,payment,retail,202.73,approved,D0000056,0,0
T00018035,C002239,2025-11-06 20:42:07,mobile_app,payment,transport,42.14,approved,D0004279,0,0
T00018036,C005636,2025-09-05 00:57:04,pos,transfer,crypto,527.81,approved,D0003635,0,0
T00018037,C003638,2025-03-29 04:47:45,mobile_app,payment,gaming,126.75,approved,D0006014,0,0
T00018038,C004252,2025-04-17 14:45:03,pos,transfer,cash_out,68.05,approved,D0006334,0,0
T00018039,C003210,2025-05-28 13:08:16,web,payment,retail,149.98,approved,D0005271,0,0
T00018040,C005115,2025-09-27 02:43:12,mobile_app,payment,retail,135.94,approved,D0005021,0,0
T00018041,C001700,2025-09-17 16:51:27,web,cash_out,grocery,92.35,approved,D0005758,0,0
T00018042,C005712,2025-02-06 18:22:58,mobile_app,payment,travel,137.71,approved,D0004591,0,0
T00018043,C002977,2025-10-30 10:22:11,mobile_app,transfer,restaurants,147.27,approved,D0005288,0,0
T00018044,C000315,2025-03-13 21:53:29,mobile_app,transfer,transport,171.41,approved,D0008804,0,0
T00018045,C001709,2025-11-24 18:22:23,mobile_app,transfer,cash_out,124.04,approved,D0001747,0,0
T00018046,C005299,2025-07-27 05:02:17,pos,payment,utilities,279.13,reversed,D0008198,0,0
T00018047,C005166,2025-06-09 11:57:58,mobile_app,payment,transport,73.19,approved,D0003222,0,0
T00018048,C003469,2025-06-01 23:40:28,web,cash_out,utilities,40.41,declined,D0000727,0,0
T00018049,C004864,2025-11-15 20:08:34,mobile_app,transfer,cash_out,296.52,approved,D0001389,0,0
T00018050,C003754,2025-07-11 04:59:23,atm,cash_out,gaming,128.94,declined,D0007279,0,0
T00018051,C002459,2025-06-23 20:36:44,web,payment,grocery,214.07,approved,D0006133,0,0
T00018052,C000136,2025-08-01 07:10:34,mobile_app,top_up,grocery,5.87,declined,D0000342,0,0
T00018053,C004713,2025-02-24 02:37:04,web,payment,transport,63.07,approved,D0004289,0,0
T00018054,C000814,2025-05-29 07:36:30,mobile_app,payment,grocery,51.67,approved,D0000767,0,0
T00018055,C002952,2025-04-20 19:58:40,mobile_app,payment,utilities,198.81,approved,D0006524,0,0
T00018056,C002009,2025-03-27 05:32:18,web,payment,gaming,95.54,approved,D0004312,0,0
T00018057,C002074,2025-01-17 13:03:54,mobile_app,payment,transport,22.04,declined,D0004528,0,0
T00018058,C000766,2025-09-07 05:44:16,mobile_app,payment,utilities,31.54,approved,D0001527,0,0
T00018059,C003795,2025-05-16 11:24:23,web,payment,restaurants,23.22,approved,D0004707,0,0
T00018060,C004564,2025-04-03 14:54:50,mobile_app,transfer,travel,309.83,approved,D0000330,0,0
T00018061,C002770,2025-07-16 03:36:11,mobile_app,top_up,travel,231.08,approved,D0005048,0,0
T00018062,C003674,2025-10-02 04:21:33,mobile_app,payment,restaurants,58.7,approved,D0005801,0,0
T00018063,C005159,2025-03-06 04:54:10,mobile_app,transfer,grocery,56.42,approved,D0008582,0,0
T00018064,C002953,2025-03-07 13:28:38,atm,payment,retail,13.14,approved,D0000243,0,0
T00018065,C004123,2025-07-28 03:06:37,mobile_app,payment,retail,212.35,declined,D0005192,0,0
T00018066,C000198,2025-12-06 21:50:03,mobile_app,cash_out,restaurants,138.49,approved,D0006761,0,0
T00018067,C000998,2025-10-16 16:35:00,mobile_app,payment,cash_out,338.19,approved,D0005083,0,0
T00018068,C004033,2025-10-14 17:33:23,api_partner,payment,grocery,72.31,approved,D0006684,0,0
T00018069,C001347,2025-07-10 05:54:53,web,payment,retail,164.33,approved,D0004528,0,0
T00018070,C005193,2025-01-14 02:48:08,mobile_app,top_up,utilities,115.99,approved,D0003558,0,0
T00018071,C001720,2025-06-07 02:15:17,mobile_app,cash_out,cash_out,696.8,declined,D0000767,0,0
T00018072,C003960,2025-07-22 09:48:32,mobile_app,transfer,transport,136.55,approved,D0005870,0,0
T00018073,C000441,2025-12-13 09:09:46,mobile_app,top_up,utilities,66.94,approved,D0004664,0,0
T00018074,C001974,2025-06-26 21:51:18,pos,cash_out,utilities,64.76,approved,D0007553,0,0
T00018075,C000392,2025-07-27 19:07:18,web,payment,travel,275.61,approved,D0002399,0,0
T00018076,C001671,2025-05-30 04:23:14,pos,payment,gaming,87.54,declined,D0002049,0,0
T00018077,C001356,2025-03-10 12:20:26,mobile_app,top_up,crypto,87.54,approved,D0001350,0,0
T00018078,C004097,2025-08-27 16:10:03,mobile_app,payment,grocery,43.3,approved,D0005335,0,0
T00018079,C005004,2025-08-20 09:53:04,api_partner,payment,travel,142.11,approved,D0002036,0,0
T00018080,C002256,2025-04-03 21:29:31,web,payment,transport,265.96,approved,D0001588,0,0
T00018081,C004110,2025-05-20 08:19:03,mobile_app,payment,utilities,43.0,approved,D0001561,0,0
T00018082,C005342,2025-06-14 03:49:17,mobile_app,payment,restaurants,84.63,declined,D0002341,0,0
T00018083,C002027,2025-10-25 02:24:35,mobile_app,payment,utilities,85.65,approved,D0000802,0,0
T00018084,C004340,2025-10-25 08:32:19,pos,transfer,transport,81.21,declined,D0008919,0,0
T00018085,C003731,2025-01-09 02:48:42,mobile_app,payment,retail,510.51,approved,D0005045,0,0
T00018086,C001299,2025-09-20 13:29:58,pos,payment,utilities,136.55,approved,D0001555,0,0
T00018087,C001613,2025-11-17 12:40:03,mobile_app,transfer,gaming,23.11,approved,D0005837,0,0
T00018088,C000108,2025-09-03 18:24:40,mobile_app,transfer,cash_out,35.91,approved,D0005062,0,0
T00018089,C001354,2025-06-28 20:33:03,mobile_app,payment,utilities,153.29,approved,D0004008,0,0
T00018090,C001647,2025-08-07 10:27:52,pos,payment,transport,28.57,declined,D0007398,0,0
T00018091,C004221,2025-05-08 12:36:42,api_partner,payment,grocery,159.24,approved,D0000345,0,0
T00018092,C001117,2025-08-13 11:50:33,mobile_app,transfer,retail,123.91,approved,D0005082,0,0
T00018093,C000412,2025-01-09 02:26:42,mobile_app,payment,retail,86.4,approved,D0001626,0,0
T00018094,C003021,2025-02-27 14:01:43,atm,top_up,restaurants,59.04,approved,D0004081,0,0
T00018095,C000237,2025-07-02 12:37:01,mobile_app,transfer,travel,267.02,approved,D0005288,1,0
T00018096,C002703,2025-06-06 22:57:33,mobile_app,transfer,retail,53.21,approved,D0000016,0,0
T00018097,C000209,2025-03-18 10:02:10,pos,payment,gaming,98.74,approved,D0006020,0,0
T00018098,C005439,2025-12-17 15:35:12,api_partner,payment,retail,50.56,approved,D0007917,0,0
T00018099,C004106,2025-10-18 06:20:50,web,payment,education,180.57,approved,D0002536,0,0
T00018100,C005055,2025-11-24 03:23:13,mobile_app,payment,retail,100.35,approved,D0002480,0,0
T00018101,C003249,2025-03-09 16:50:38,pos,payment,transport,97.43,approved,D0001410,0,0
T00018102,C002814,2025-06-26 21:25:37,mobile_app,payment,grocery,188.32,approved,D0008783,0,0
T00018103,C002338,2025-02-13 21:48:25,mobile_app,payment,retail,23.64,approved,D0003829,0,0
T00018104,C005727,2025-10-21 04:23:24,web,transfer,grocery,37.27,approved,D0001199,0,0
T00018105,C001831,2025-03-16 13:26:05,pos,payment,grocery,45.29,approved,D0007477,0,0
T00018106,C001952,2025-07-20 18:46:11,mobile_app,payment,restaurants,111.03,approved,D0008469,0,1
T00018107,C002128,2025-11-27 14:36:56,mobile_app,top_up,gaming,37.82,declined,D0001252,0,0
T00018108,C003802,2025-01-02 23:28:20,mobile_app,payment,grocery,68.55,approved,D0004143,0,0
T00018109,C002454,2025-03-10 13:45:38,pos,cash_out,retail,333.58,approved,D0005703,0,0
T00018110,C003172,2025-09-10 09:31:41,pos,payment,retail,51.42,approved,D0007614,0,0
T00018111,C002071,2025-06-12 21:22:21,pos,cash_out,travel,147.08,approved,D0004019,0,0
T00018112,C002757,2025-11-02 21:19:38,pos,payment,restaurants,470.44,approved,D0004678,0,0
T00018113,C001414,2025-12-01 05:00:09,web,payment,grocery,28.77,approved,D0000840,0,0
T00018114,C000247,2025-12-21 02:28:35,mobile_app,transfer,transport,23.62,approved,D0004502,0,0
T00018115,C005722,2025-02-15 09:39:11,pos,transfer,cash_out,119.93,approved,D0001985,0,0
T00018116,C004861,2025-11-30 03:39:08,web,cash_out,education,132.7,declined,D0005532,0,0
T00018117,C002534,2025-02-19 10:06:16,pos,payment,cash_out,139.66,approved,D0005304,0,0
T00018118,C005139,2025-01-12 07:00:03,pos,payment,retail,596.02,approved,D0002844,0,0
T00018119,C003563,2025-02-14 06:09:18,mobile_app,payment,gaming,128.39,approved,D0005299,0,0
T00018120,C000787,2025-02-01 10:23:52,mobile_app,top_up,grocery,39.14,approved,D0001100,0,0
T00018121,C005230,2025-07-06 16:07:53,web,payment,utilities,70.15,approved,D0008771,0,0
T00018122,C005727,2025-05-28 08:50:07,mobile_app,payment,transport,19.91,reversed,D0003874,0,0
T00018123,C005093,2025-09-05 15:11:53,mobile_app,transfer,travel,212.95,approved,D0005570,0,0
T00018124,C002444,2025-03-30 16:43:32,pos,top_up,grocery,103.09,approved,D0007720,0,0
T00018125,C005133,2025-07-23 04:44:54,pos,cash_out,retail,217.37,approved,D0001070,0,0
T00018126,C000342,2025-07-22 18:45:03,pos,top_up,retail,60.25,approved,D0002587,0,1
T00018127,C004018,2025-04-19 13:07:16,pos,payment,transport,35.27,approved,D0006425,0,0
T00018128,C004803,2025-05-11 14:39:20,mobile_app,transfer,travel,313.29,approved,D0004374,0,0
T00018129,C005861,2025-03-03 20:57:48,mobile_app,cash_out,restaurants,97.55,approved,D0000314,0,0
T00018130,C001183,2025-02-25 08:30:53,web,payment,grocery,201.23,approved,D0000926,0,0
T00018131,C005453,2025-04-27 00:48:03,pos,payment,gaming,35.96,approved,D0005726,1,0
T00018132,C001047,2025-08-01 15:04:58,mobile_app,payment,restaurants,17.77,approved,D0002111,0,0
T00018133,C001021,2025-02-22 04:41:59,pos,top_up,grocery,36.36,reversed,D0003411,0,0
T00018134,C005837,2025-06-03 17:40:03,mobile_app,payment,travel,99.57,approved,D0006280,0,0
T00018135,C005958,2025-06-29 22:52:42,mobile_app,payment,grocery,149.86,reversed,D0004678,0,0
T00018136,C003312,2025-12-15 20:26:00,pos,cash_out,restaurants,30.32,approved,D0004575,0,0
T00018137,C002243,2025-01-21 19:39:28,pos,payment,restaurants,155.28,approved,D0006600,0,0
T00018138,C000711,2025-03-10 12:59:02,mobile_app,payment,restaurants,22.43,approved,D0004065,0,0
T00018139,C003061,2025-07-12 11:26:30,pos,payment,gaming,151.85,approved,D0007124,0,0
T00018140,C001162,2025-07-23 12:32:10,pos,payment,grocery,581.94,approved,D0001444,0,0
T00018141,C002558,2025-08-10 23:04:46,pos,transfer,utilities,419.44,approved,D0002672,0,0
T00018142,C005343,2025-10-09 18:29:33,mobile_app,payment,restaurants,468.7,approved,D0005942,0,0
T00018143,C004932,2025-01-24 13:18:28,mobile_app,payment,transport,59.1,approved,D0007576,0,0
T00018144,C005548,2025-05-14 15:46:18,pos,payment,utilities,492.02,approved,D0003147,0,0
T00018145,C005970,2025-05-10 08:55:27,web,cash_out,utilities,171.17,approved,D0000527,0,0
T00018146,C005575,2025-09-17 05:39:28,atm,payment,cash_out,233.12,approved,D0006900,0,0
T00018147,C005090,2025-05-09 10:16:53,mobile_app,payment,grocery,41.04,approved,D0006379,0,0
T00018148,C000727,2025-10-24 07:26:01,api_partner,payment,grocery,37.22,approved,D0006596,0,0
T00018149,C005128,2025-05-30 09:59:10,mobile_app,payment,travel,73.04,reversed,D0002495,0,0
T00018150,C004380,2025-03-10 12:29:57,mobile_app,payment,retail,62.84,approved,D0006149,0,0
T00018151,C001517,2025-10-12 03:40:30,mobile_app,transfer,gaming,147.79,approved,D0006977,0,0
T00018152,C004535,2025-10-12 19:26:53,api_partner,cash_out,retail,160.55,approved,D0003037,0,0
T00018153,C005887,2025-08-11 20:50:16,mobile_app,transfer,grocery,210.64,approved,D0002114,1,0
T00018154,C005837,2025-06-11 10:05:32,mobile_app,payment,retail,22.99,declined,D0002004,0,0
T00018155,C003698,2025-12-31 22:04:51,mobile_app,payment,grocery,52.81,approved,D0005626,1,0
T00018156,C004853,2025-04-09 00:59:27,mobile_app,payment,gaming,406.38,approved,D0005430,0,0
T00018157,C002265,2025-12-15 00:38:53,pos,payment,grocery,65.02,approved,D0000741,0,0
T00018158,C002981,2025-09-18 17:23:55,atm,payment,education,97.88,declined,D0005074,0,0
T00018159,C003342,2025-04-09 21:01:08,mobile_app,payment,restaurants,49.93,approved,D0008889,0,0
T00018160,C004051,2025-01-13 19:23:13,web,transfer,retail,228.46,approved,D0005977,0,0
T00018161,C004773,2025-04-11 16:59:13,web,payment,utilities,60.86,approved,D0003958,0,0
T00018162,C002930,2025-06-17 02:24:01,mobile_app,payment,education,215.92,approved,D0005900,0,0
T00018163,C001643,2025-01-12 21:34:35,atm,transfer,restaurants,268.79,approved,D0001936,0,0
T00018164,C001784,2025-04-28 07:28:18,mobile_app,transfer,cash_out,14.9,approved,D0005532,1,1
T00018165,C005964,2025-12-15 15:35:40,api_partner,transfer,utilities,321.53,approved,D0003394,0,0
T00018166,C001875,2025-10-06 16:07:23,mobile_app,payment,utilities,234.85,approved,D0006939,0,0
T00018167,C000853,2025-01-01 21:47:39,mobile_app,payment,education,382.23,approved,D0001037,0,0
T00018168,C003101,2025-03-01 08:18:41,web,payment,restaurants,44.97,approved,D0000219,0,0
T00018169,C005340,2025-03-06 13:13:26,pos,top_up,utilities,112.57,approved,D0001437,0,0
T00018170,C001745,2025-08-21 17:09:36,mobile_app,cash_out,crypto,280.46,approved,D0008480,0,0
T00018171,C002041,2025-12-24 20:34:16,mobile_app,top_up,utilities,61.72,approved,D0001450,0,0
T00018172,C005122,2025-07-10 05:36:09,pos,transfer,utilities,384.3,approved,D0007016,0,0
T00018173,C000710,2025-06-05 01:37:52,mobile_app,payment,cash_out,355.42,approved,D0004475,0,0
T00018174,C002649,2025-07-22 02:42:05,pos,cash_out,grocery,162.25,approved,D0002489,0,1
T00018175,C000070,2025-06-24 22:45:39,mobile_app,payment,grocery,71.75,approved,D0002858,0,0
T00018176,C004801,2025-04-01 16:39:08,web,payment,restaurants,689.74,approved,D0001931,0,0
T00018177,C000046,2025-03-17 15:35:09,atm,payment,retail,59.25,approved,D0006283,0,0
T00018178,C003135,2025-05-08 19:39:03,mobile_app,payment,utilities,75.08,approved,D0006217,0,0
T00018179,C001655,2025-02-08 11:12:07,pos,transfer,gaming,74.85,approved,D0001579,0,0
T00018180,C000917,2025-07-01 06:25:07,mobile_app,payment,retail,11.03,approved,D0000872,0,0
T00018181,C002545,2025-10-16 16:18:37,pos,transfer,cash_out,193.88,declined,D0004261,0,0
T00018182,C001051,2025-06-22 10:53:12,mobile_app,transfer,retail,164.79,approved,D0003767,0,0
T00018183,C001215,2025-04-26 20:08:40,mobile_app,transfer,grocery,131.06,approved,D0007574,0,0
T00018184,C001815,2025-10-29 10:31:13,pos,top_up,grocery,276.08,approved,D0005164,0,0
T00018185,C003300,2025-01-30 00:44:13,web,payment,utilities,16.87,approved,D0000785,0,0
T00018186,C004964,2025-09-06 09:24:17,mobile_app,transfer,retail,217.76,approved,D0007997,0,0
T00018187,C004320,2025-12-28 18:09:11,mobile_app,payment,utilities,204.15,approved,D0001227,0,0
T00018188,C003367,2025-10-21 12:43:50,mobile_app,payment,utilities,159.27,approved,D0002861,0,0
T00018189,C001082,2025-01-16 19:26:57,mobile_app,payment,travel,194.42,approved,D0002560,0,0
T00018190,C000813,2025-06-05 13:57:14,mobile_app,cash_out,utilities,230.15,approved,D0000507,0,0
T00018191,C004817,2025-01-29 14:29:22,web,payment,crypto,840.73,approved,D0003448,0,0
T00018192,C000925,2025-06-22 00:45:30,atm,transfer,crypto,716.56,approved,D0003916,0,0
T00018193,C004592,2025-02-23 08:36:33,web,top_up,crypto,230.49,approved,D0003736,0,0
T00018194,C005158,2025-04-28 01:49:02,mobile_app,cash_out,utilities,325.62,approved,D0004053,0,0
T00018195,C003170,2025-10-25 14:47:44,api_partner,payment,retail,84.67,approved,D0002087,0,0
T00018196,C002106,2025-12-19 10:35:41,mobile_app,transfer,gaming,224.71,approved,D0004516,0,0
T00018197,C001371,2025-08-09 13:40:39,web,payment,retail,514.04,approved,D0003417,0,0
T00018198,C000529,2025-10-30 20:12:57,mobile_app,payment,travel,469.86,approved,D0002381,0,0
T00018199,C000632,2025-03-10 21:56:05,pos,cash_out,grocery,110.42,approved,D0003970,0,0
T00018200,C000535,2025-04-28 21:40:34,mobile_app,transfer,restaurants,71.29,approved,D0003145,0,0
T00018201,C004578,2025-08-30 23:47:57,mobile_app,cash_out,utilities,223.1,approved,D0002667,0,0
T00018202,C002770,2025-04-29 09:37:50,pos,payment,restaurants,160.06,approved,D0002686,0,0
T00018203,C000213,2025-01-22 14:12:11,atm,payment,grocery,292.6,approved,D0001260,0,0
T00018204,C002196,2025-04-07 01:16:45,mobile_app,payment,education,42.55,approved,D0005277,0,0
T00018205,C001120,2025-03-27 23:11:17,mobile_app,payment,cash_out,251.45,approved,D0003650,0,0
T00018206,C004556,2025-02-04 10:56:06,mobile_app,payment,retail,148.09,approved,D0001287,1,0
T00018207,C004169,2025-12-26 21:41:12,pos,transfer,crypto,688.02,approved,D0001058,0,0
T00018208,C004427,2025-06-12 05:13:05,api_partner,top_up,utilities,267.01,approved,D0006724,0,0
T00018209,C004145,2025-08-20 21:39:08,mobile_app,cash_out,retail,163.85,declined,D0001370,0,0
T00018210,C003294,2025-07-18 11:00:17,mobile_app,payment,utilities,171.74,approved,D0001851,0,0
T00018211,C000794,2025-01-25 07:01:00,mobile_app,payment,retail,153.11,approved,D0005827,0,0
T00018212,C004601,2025-02-28 00:53:32,mobile_app,payment,cash_out,51.95,approved,D0002266,0,0
T00018213,C002588,2025-07-04 10:39:37,mobile_app,payment,grocery,162.57,approved,D0008331,0,0
T00018214,C002867,2025-12-14 09:48:28,mobile_app,transfer,crypto,740.75,approved,D0004896,0,0
T00018215,C000680,2025-03-19 14:20:10,mobile_app,transfer,utilities,23.16,approved,D0004157,1,0
T00018216,C002794,2025-06-18 05:05:06,mobile_app,transfer,grocery,166.59,approved,D0001864,0,0
T00018217,C001203,2025-05-13 03:16:16,pos,transfer,cash_out,439.68,approved,D0001492,0,0
T00018218,C000057,2025-03-23 05:56:12,pos,payment,education,193.1,approved,D0007002,0,0
T00018219,C000336,2025-10-29 13:54:25,pos,payment,travel,249.41,approved,D0005572,0,0
T00018220,C002544,2025-09-02 21:38:55,web,payment,grocery,125.66,approved,D0000119,0,0
T00018221,C000584,2025-08-22 04:10:55,api_partner,cash_out,retail,28.1,approved,D0008983,0,0
T00018222,C002243,2025-12-04 00:26:05,mobile_app,payment,education,110.07,approved,D0004754,1,0
T00018223,C004099,2025-06-07 17:52:35,mobile_app,payment,retail,47.47,approved,D0006781,0,0
T00018224,C002250,2025-07-01 11:31:44,mobile_app,transfer,retail,82.65,approved,D0000051,0,0
T00018225,C003263,2025-01-25 06:39:49,mobile_app,payment,restaurants,35.48,approved,D0002078,0,0
T00018226,C001932,2025-08-04 00:28:50,pos,cash_out,retail,83.79,approved,D0001995,0,0
T00018227,C004303,2025-08-17 16:15:37,mobile_app,cash_out,transport,71.15,approved,D0007946,0,0
T00018228,C005231,2025-05-31 03:10:26,web,cash_out,cash_out,115.31,approved,D0008627,0,0
T00018229,C002611,2025-03-12 22:59:15,web,transfer,restaurants,38.04,reversed,D0006625,0,0
T00018230,C002798,2025-12-01 04:19:52,pos,payment,gaming,382.54,approved,D0003065,0,0
T00018231,C000907,2025-01-17 12:25:56,web,payment,cash_out,432.87,approved,D0008816,0,0
T00018232,C003206,2025-10-26 06:14:38,mobile_app,payment,gaming,266.34,approved,D0007127,0,0
T00018233,C001932,2025-06-16 08:09:15,pos,payment,grocery,95.21,approved,D0005936,0,0
T00018234,C002002,2025-04-04 07:42:17,web,transfer,retail,74.85,approved,D0006127,1,0
T00018235,C001305,2025-11-11 15:18:18,web,transfer,retail,66.77,approved,D0002218,0,0
T00018236,C005346,2025-04-19 11:43:18,mobile_app,payment,grocery,58.95,approved,D0006283,0,0
T00018237,C005658,2025-04-14 22:43:38,mobile_app,transfer,crypto,283.71,approved,D0007859,0,0
T00018238,C002264,2025-01-26 06:33:59,mobile_app,payment,grocery,85.83,approved,D0001512,0,0
T00018239,C002640,2025-07-16 16:06:13,mobile_app,transfer,restaurants,29.45,declined,D0003562,0,0
T00018240,C003364,2025-06-08 19:25:16,mobile_app,transfer,crypto,2451.79,reversed,D0000948,0,0
T00018241,C002980,2025-10-02 02:37:58,mobile_app,payment,grocery,165.26,approved,D0008437,0,0
T00018242,C003093,2025-07-14 22:30:01,api_partner,payment,travel,136.73,declined,D0007564,0,0
T00018243,C001585,2025-09-21 23:12:25,mobile_app,top_up,education,30.86,approved,D0007714,0,0
T00018244,C005460,2025-09-06 03:07:18,web,transfer,restaurants,13.25,approved,D0004575,0,0
