customer_id,document_type,age,segment,district,kyc_status,risk_level,signup_date,monthly_income_pen
C005032,DNI,52,mass_market,La Molina,verified,medium,2024-11-23,2565.57
C005033,DNI,72,affluent,San Borja,verified,medium,2023-08-03,3123.71
C005034,DNI,62,affluent,Arequipa,verified,medium,2023-04-24,1596.32
C005035,DNI,38,mass_market,Callao,verified,low,2023-07-04,2316.56
C005036,DNI,58,mass_market,Surco,verified,low,2023-05-05,5209.26
C005037,DNI,70,affluent,Surco,rejected,low,2023-04-15,3197.29
C005038,DNI,58,premium,San Borja,verified,low,2023-08-25,5995.19
C005039,DNI,71,affluent,Miraflores,pending,low,2024-10-14,3643.22
C005040,DNI,39,premium,Trujillo,verified,low,2023-06-07,1637.78
C005041,DNI,60,affluent,Miraflores,verified,low,2024-04-18,2171.54
C005042,DNI,23,affluent,La Molina,verified,medium,2024-05-19,3417.37
C005043,DNI,72,mass_market,Piura,verified,low,2023-10-01,1607.73
C005044,DNI,61,affluent,Callao,verified,medium,2023-04-27,1497.01
C005045,DNI,44,affluent,Callao,pending,low,2024-07-27,1547.34
C005046,DNI,21,affluent,Surco,verified,low,2024-06-19,3958.78
C005047,DNI,21,mass_market,Callao,verified,low,2023-03-01,2437.11
C005048,DNI,74,mass_market,Miraflores,verified,low,2024-02-05,5712.11
C005049,DNI,45,mass_market,Trujillo,pending,low,2023-06-29,1820.69
C005050,DNI,72,mass_market,Trujillo,verified,low,2023-08-20,771.57
C005051,PASSPORT,44,mass_market,Surco,verified,medium,2024-04-20,2774.18
C005052,DNI,71,sme,San Borja,verified,medium,2024-10-16,7377.24
C005053,DNI,34,mass_market,Trujillo,verified,low,2023-09-02,3038.18
C005054,DNI,56,mass_market,Miraflores,verified,medium,2024-08-15,1401.57
C005055,DNI,55,mass_market,Lima,verified,low,2024-09-29,1220.05
C005056,CE,69,affluent,San Borja,verified,high,2024-10-10,5760.88
C005057,DNI,46,mass_market,Piura,verified,low,2024-07-21,1912.01
C005058,DNI,57,mass_market,Cusco,verified,high,2023-08-01,6960.37
C005059,CE,24,affluent,Arequipa,verified,medium,2024-08-28,4271.63
C005060,CE,25,mass_market,Callao,verified,medium,2024-04-03,1952.25
C005061,DNI,58,premium,Callao,verified,low,2023-05-08,5664.22
C005062,DNI,50,premium,Lima,verified,low,2023-08-05,1793.38
C005063,DNI,49,mass_market,San Borja,verified,low,2024-12-11,1344.75
C005064,DNI,52,mass_market,Surco,verified,low,2023-01-20,1850.65
C005065,DNI,35,affluent,Miraflores,verified,low,2024-07-20,4549.65
C005066,CE,68,mass_market,Lima,verified,high,2023-03-01,5574.08
C005067,DNI,60,mass_market,Arequipa,verified,low,2024-11-05,2397.51
C005068,DNI,33,mass_market,Trujillo,verified,low,2024-12-14,1066.81
C005069,DNI,35,premium,Surco,verified,low,2023-05-09,1266.2
C005070,DNI,55,mass_market,Cusco,verified,low,2024-07-10,1657.05
C005071,DNI,42,affluent,Surco,verified,low,2023-07-16,1463.08
C005072,DNI,51,affluent,Lima,verified,low,2024-05-06,3449.51
C005073,DNI,21,mass_market,Piura,verified,low,2024-11-08,8655.62
C005074,DNI,22,mass_market,Lima,verified,medium,2024-05-18,4617.82
C005075,DNI,70,premium,Lima,verified,low,2023-09-04,1602.74
C005076,DNI,31,mass_market,Lima,verified,medium,2023-09-17,2034.68
C005077,DNI,18,affluent,Surco,verified,high,2023-12-13,2265.14
C005078,DNI,39,mass_market,Lima,verified,low,2023-07-16,3692.53
C005079,DNI,63,mass_market,San Borja,verified,medium,2023-04-17,7074.06
C005080,DNI,38,mass_market,Surco,rejected,low,2024-09-04,2305.22
C005081,DNI,30,mass_market,Trujillo,verified,low,2023-06-09,6948.82
C005082,DNI,71,mass_market,San Borja,verified,low,2024-02-26,9482.0
C005083,CE,65,sme,Arequipa,verified,low,2024-08-29,2459.1
C005084,DNI,53,mass_market,Trujillo,verified,high,2023-07-26,2424.54
C005085,DNI,46,mass_market,Cusco,verified,low,2023-11-09,2444.66
C005086,DNI,55,mass_market,Callao,verified,low,2024-03-07,3085.19
C005087,DNI,26,affluent,Surco,verified,low,2023-08-23,2447.94
C005088,DNI,50,mass_market,Callao,verified,low,2023-11-23,4847.88
C005089,DNI,39,affluent,Surco,pending,medium,2024-04-23,1271.74
C005090,DNI,34,mass_market,Trujillo,verified,low,2024-03-03,2221.54
C005091,DNI,40,mass_market,Cusco,verified,low,2024-10-27,3572.59
C005092,DNI,53,mass_market,Miraflores,verified,low,2023-04-10,4810.45
C005093,DNI,23,sme,Miraflores,verified,low,2023-08-26,9970.71
C005094,DNI,65,mass_market,San Borja,verified,low,2023-04-17,1467.09
C005095,DNI,56,mass_market,Lima,verified,low,2023-12-30,2082.61
C005096,DNI,46,mass_market,Lima,verified,low,2024-10-03,857.03
C005097,DNI,44,sme,Miraflores,verified,medium,2024-05-07,1619.01
C005098,CE,22,mass_market,Trujillo,verified,low,2023-02-12,1126.75
C005099,DNI,26,mass_market,Cusco,verified,medium,2024-07-28,2237.88
C005100,DNI,41,mass_market,San Borja,verified,high,2023-03-14,2629.11
C005101,DNI,36,mass_market,Trujillo,verified,high,2024-11-28,3859.14
C005102,DNI,50,affluent,Lima,verified,low,2024-09-20,2529.48
C005103,DNI,47,affluent,San Borja,verified,high,2023-10-31,3860.17
C005104,DNI,57,mass_market,Callao,verified,medium,2023-01-05,3173.98
C005105,DNI,69,mass_market,La Molina,verified,medium,2024-08-10,1688.63
C005106,DNI,72,mass_market,Arequipa,rejected,low,2023-12-15,1179.15
C005107,DNI,21,mass_market,San Borja,verified,low,2024-02-04,4109.37
C005108,DNI,72,mass_market,Lima,rejected,high,2024-08-17,7372.98
C005109,CE,49,affluent,Trujillo,verified,low,2024-03-08,12021.62
C005110,DNI,66,premium,Callao,verified,low,2024-07-25,4986.55
C005111,DNI,18,premium,Arequipa,verified,low,2023-04-17,6645.09
C005112,DNI,51,sme,Arequipa,verified,medium,2023-04-27,3842.21
C005113,DNI,38,affluent,San Borja,verified,low,2024-01-18,3519.61
C005114,DNI,48,affluent,Arequipa,verified,medium,2023-03-23,3168.62
C005115,DNI,31,mass_market,Callao,pending,low,2024-10-14,2812.43
C005116,CE,43,affluent,Cusco,verified,low,2024-02-14,4162.59
C005117,DNI,39,mass_market,Trujillo,verified,low,2023-03-11,2238.75
C005118,DNI,51,mass_market,San Borja,verified,low,2024-01-22,2748.76
C005119,DNI,50,affluent,Arequipa,verified,low,2024-06-07,1559.5
C005120,DNI,74,mass_market,Cusco,verified,low,2023-10-24,3870.77
C005121,DNI,30,mass_market,Trujillo,verified,low,2024-09-08,1758.99
C005122,DNI,49,premium,Surco,verified,low,2024-12-19,3036.8
C005123,PASSPORT,72,mass_market,Cusco,verified,low,2023-03-06,3925.58
C005124,DNI,25,mass_market,Surco,verified,low,2024-07-28,4114.37
C005125,DNI,39,sme,Surco,verified,low,2023-06-27,4556.59
C005126,DNI,58,affluent,Cusco,verified,low,2023-01-08,2650.99
C005127,DNI,73,mass_market,Arequipa,pending,low,2023-06-08,3894.56
C005128,DNI,37,mass_market,Surco,pending,medium,2023-01-11,2280.97
C005129,DNI,38,mass_market,Arequipa,verified,low,2024-02-15,1008.3
C005130,DNI,51,sme,Arequipa,verified,low,2024-08-29,3990.49
C005131,DNI,66,affluent,Trujillo,verified,low,2023-06-04,3512.8
C005132,DNI,47,mass_market,Piura,verified,low,2023-07-25,5204.76
C005133,DNI,23,mass_market,Callao,verified,low,2023-04-25,2939.78
C005134,DNI,52,mass_market,Arequipa,pending,low,2024-01-14,1234.3
C005135,DNI,44,premium,Trujillo,verified,low,2024-08-21,2834.45
C005136,DNI,37,mass_market,La Molina,verified,low,2024-12-09,4854.3
C005137,DNI,66,affluent,Surco,verified,low,2023-12-16,3873.13
C005138,CE,55,mass_market,San Borja,rejected,low,2023-04-08,2749.82
C005139,DNI,57,affluent,Arequipa,pending,low,2023-01-19,1193.97
C005140,DNI,31,premium,Cusco,verified,low,2023-11-09,1695.43
C005141,DNI,27,affluent,Surco,verified,high,2024-06-11,3875.7
C005142,DNI,69,mass_market,Surco,verified,low,2024-07-10,1192.93
C005143,DNI,59,affluent,La Molina,verified,medium,2024-10-28,2502.3
C005144,DNI,32,affluent,San Borja,verified,low,2024-03-20,3044.62
C005145,DNI,57,mass_market,Trujillo,verified,medium,2023-08-19,5610.89
C005146,DNI,60,sme,La Molina,verified,low,2024-10-30,4179.6
C005147,DNI,65,affluent,Callao,verified,low,2024-09-16,5062.15
C005148,DNI,20,sme,Surco,verified,low,2023-12-25,3519.31
C005149,DNI,32,affluent,Arequipa,verified,low,2024-01-18,1872.49
C005150,DNI,62,mass_market,Arequipa,verified,low,2024-05-26,2127.04
C005151,DNI,48,mass_market,La Molina,verified,low,2023-02-13,1784.76
C005152,DNI,28,mass_market,Callao,verified,low,2023-12-31,4125.45
C005153,DNI,63,sme,Miraflores,verified,low,2024-09-13,2035.19
C005154,DNI,56,affluent,Lima,pending,low,2023-04-21,2400.18
C005155,DNI,36,affluent,Cusco,verified,low,2023-08-11,3018.06
C005156,DNI,32,mass_market,Cusco,verified,low,2024-01-21,7351.96
C005157,DNI,55,mass_market,Miraflores,verified,low,2023-09-22,4278.78
C005158,DNI,37,affluent,Surco,verified,low,2023-09-28,1948.73
C005159,DNI,39,mass_market,Trujillo,verified,medium,2023-07-31,3240.61
C005160,DNI,24,mass_market,San Borja,verified,medium,2024-05-10,7392.5
C005161,DNI,73,affluent,Miraflores,verified,low,2023-11-10,4181.18
C005162,DNI,31,mass_market,Callao,pending,low,2024-01-22,1237.64
C005163,DNI,71,mass_market,Arequipa,verified,low,2023-09-04,1801.94
C005164,DNI,21,mass_market,Lima,verified,low,2024-07-20,1727.51
C005165,DNI,26,mass_market,Surco,verified,medium,2023-12-16,6584.02
C005166,DNI,56,premium,Lima,verified,low,2023-03-13,5948.86
C005167,CE,42,mass_market,San Borja,verified,low,2023-10-23,2113.77
C005168,DNI,64,mass_market,Arequipa,verified,low,2023-08-01,2088.87
C005169,CE,52,mass_market,Callao,verified,high,2023-10-22,3055.14
C005170,DNI,54,affluent,Cusco,verified,medium,2023-06-20,3105.93
C005171,DNI,66,mass_market,San Borja,verified,medium,2023-09-03,1755.87
C005172,DNI,44,affluent,Miraflores,verified,low,2023-05-21,2599.25
C005173,DNI,45,mass_market,Cusco,pending,low,2024-09-07,1340.13
C005174,DNI,41,mass_market,Cusco,verified,medium,2024-09-08,6001.57
C005175,DNI,50,mass_market,Callao,verified,low,2023-08-28,1132.09
C005176,DNI,50,sme,Miraflores,verified,low,2023-11-07,1125.19
C005177,DNI,33,sme,La Molina,verified,low,2024-02-20,3786.78
C005178,DNI,40,mass_market,San Borja,verified,low,2024-02-02,1509.78
C005179,DNI,63,mass_market,Trujillo,pending,low,2023-01-22,2263.05
C005180,DNI,28,sme,Piura,pending,medium,2023-03-19,3086.35
C005181,DNI,63,mass_market,Arequipa,verified,low,2024-04-19,4321.75
C005182,DNI,57,sme,Callao,verified,medium,2024-12-07,2639.66
C005183,DNI,36,mass_market,Arequipa,verified,medium,2023-12-19,7931.08
C005184,CE,51,premium,San Borja,verified,high,2024-01-06,2980.24
C005185,DNI,40,affluent,Miraflores,verified,low,2023-01-21,5738.41
C005186,CE,27,premium,Trujillo,verified,low,2024-05-21,3474.5
C005187,DNI,54,affluent,Piura,verified,high,2023-06-09,9625.44
C005188,CE,64,mass_market,Lima,verified,low,2023-12-27,5335.3
C005189,DNI,18,premium,Trujillo,verified,low,2024-07-09,3053.09
C005190,DNI,19,mass_market,Callao,verified,low,2023-10-24,4212.69
C005191,DNI,68,mass_market,Arequipa,verified,low,2023-12-18,2582.6
C005192,DNI,39,affluent,Trujillo,verified,low,2023-06-29,2568.31
C005193,DNI,34,affluent,Surco,verified,low,2024-04-16,1455.53
C005194,DNI,64,premium,Miraflores,verified,low,2024-01-30,1911.14
C005195,DNI,41,mass_market,Miraflores,verified,low,2024-09-04,9260.69
C005196,DNI,67,affluent,Surco,verified,medium,2024-09-18,1537.3
C005197,CE,38,affluent,Cusco,verified,low,2023-08-01,2078.66
C005198,DNI,57,mass_market,Cusco,verified,low,2024-06-13,2831.2
C005199,DNI,46,mass_market,San Borja,verified,high,2024-01-30,2883.54
C005200,DNI,70,mass_market,La Molina,verified,low,2023-01-27,3681.4
C005201,DNI,31,mass_market,Lima,verified,medium,2024-03-24,2303.04
C005202,DNI,25,premium,Surco,verified,low,2024-03-13,3808.37
C005203,DNI,47,affluent,San Borja,verified,low,2023-10-12,5587.64
C005204,DNI,39,affluent,Arequipa,verified,low,2024-10-22,5982.82
C005205,DNI,40,premium,Surco,verified,low,2024-10-10,2573.1
C005206,DNI,57,mass_market,La Molina,verified,low,2023-07-08,4172.37
C005207,DNI,68,sme,Surco,verified,low,2024-12-02,1587.04
C005208,DNI,30,mass_market,La Molina,verified,low,2023-07-18,2004.31
C005209,DNI,45,sme,La Molina,verified,medium,2023-04-12,1563.13
C005210,DNI,47,mass_market,La Molina,pending,low,2024-04-23,2906.89
C005211,DNI,22,premium,Miraflores,verified,medium,2024-08-25,1858.32
C005212,DNI,27,mass_market,Trujillo,verified,low,2023-08-12,1291.58
C005213,DNI,56,mass_market,Miraflores,verified,low,2024-05-31,2410.76
C005214,DNI,26,affluent,San Borja,verified,high,2024-06-10,1152.03
C005215,DNI,31,mass_market,Miraflores,verified,high,2024-03-16,6185.46
C005216,DNI,55,affluent,Miraflores,pending,low,2024-05-31,2193.74
C005217,DNI,27,mass_market,Arequipa,verified,medium,2023-08-18,5125.19
C005218,DNI,50,affluent,Surco,verified,low,2023-04-24,2274.15
C005219,DNI,28,mass_market,Miraflores,verified,low,2024-05-30,1545.01
C005220,CE,57,mass_market,Piura,verified,low,2023-07-03,5690.41
C005221,DNI,23,mass_market,La Molina,verified,high,2024-12-25,3130.0
C005222,DNI,34,mass_market,Surco,verified,high,2023-02-03,8415.24
C005223,DNI,53,mass_market,Cusco,verified,low,2023-10-23,2306.33
C005224,CE,23,mass_market,Arequipa,verified,medium,2024-03-28,2333.88
C005225,DNI,64,mass_market,Trujillo,verified,medium,2024-12-08,5180.39
C005226,DNI,27,mass_market,Arequipa,verified,low,2024-05-19,5200.26
C005227,DNI,66,affluent,La Molina,verified,low,2024-02-10,3243.43
C005228,DNI,59,sme,Surco,verified,low,2023-05-07,18664.85
C005229,DNI,22,mass_market,Trujillo,rejected,low,2023-05-22,2554.7
C005230,DNI,36,affluent,Lima,verified,medium,2024-10-09,1482.96
C005231,DNI,24,affluent,Callao,verified,low,2023-05-08,1717.45
C005232,DNI,41,mass_market,Arequipa,pending,low,2024-11-16,2562.9
C005233,DNI,68,affluent,Trujillo,verified,low,2024-12-30,6872.8
C005234,DNI,59,mass_market,San Borja,verified,low,2024-09-17,2690.58
C005235,CE,36,mass_market,Trujillo,verified,low,2023-12-16,7053.85
C005236,DNI,28,mass_market,Callao,verified,low,2024-06-07,3785.5
C005237,DNI,20,affluent,La Molina,rejected,low,2024-04-07,5409.18
C005238,DNI,47,affluent,Surco,verified,low,2023-09-01,3688.38
C005239,DNI,60,mass_market,Lima,verified,medium,2024-07-17,3672.35
C005240,DNI,55,mass_market,San Borja,verified,low,2023-07-05,4509.72
C005241,DNI,23,premium,Trujillo,verified,low,2023-08-21,2182.68
C005242,CE,64,mass_market,Piura,pending,low,2024-05-28,2195.92
C005243,DNI,52,mass_market,Miraflores,verified,low,2023-01-01,3612.85
C005244,DNI,39,sme,La Molina,verified,medium,2023-08-27,8669.89
C005245,DNI,74,affluent,Arequipa,verified,low,2023-02-24,1277.4
C005246,CE,28,affluent,Arequipa,pending,medium,2024-05-09,976.47
C005247,DNI,25,affluent,Callao,verified,low,2024-09-07,2578.44
C005248,DNI,44,sme,La Molina,verified,low,2024-02-22,5255.16
C005249,DNI,46,mass_market,San Borja,verified,medium,2024-03-23,3066.39
C005250,DNI,72,mass_market,Cusco,verified,low,2023-12-04,1566.92
C005251,DNI,72,mass_market,Lima,verified,low,2023-10-04,3113.5
C005252,DNI,25,premium,San Borja,verified,high,2023-01-10,1149.25
C005253,DNI,40,affluent,Lima,verified,low,2023-12-07,4212.89
C005254,DNI,46,mass_market,Surco,verified,low,2023-04-14,2514.91
C005255,DNI,33,sme,Surco,verified,low,2023-12-11,2849.45
C005256,DNI,52,mass_market,La Molina,verified,low,2024-01-05,3770.46
C005257,DNI,25,mass_market,La Molina,verified,medium,2023-07-17,3338.01
C005258,DNI,25,mass_market,Arequipa,pending,low,2023-01-14,2213.45
C005259,DNI,62,mass_market,Miraflores,verified,high,2024-11-10,5263.16
C005260,DNI,50,sme,Callao,verified,low,2023-12-04,4620.75
C005261,DNI,59,mass_market,Miraflores,verified,low,2024-06-25,1123.43
C005262,DNI,22,sme,San Borja,verified,low,2024-04-01,2626.39
C005263,DNI,54,affluent,Arequipa,rejected,low,2024-06-09,1645.57
C005264,DNI,34,mass_market,Lima,verified,low,2024-03-11,1484.11
C005265,DNI,39,premium,Cusco,verified,low,2024-01-01,4001.1
C005266,DNI,31,mass_market,Trujillo,verified,medium,2024-02-05,2367.07
C005267,DNI,55,mass_market,Piura,verified,low,2024-07-27,2755.83
C005268,DNI,49,mass_market,Surco,verified,low,2024-04-26,2062.5
C005269,DNI,31,sme,Miraflores,pending,medium,2023-04-20,3654.07
C005270,DNI,61,mass_market,Callao,verified,high,2024-02-10,4329.0
C005271,DNI,37,mass_market,Cusco,verified,low,2023-11-05,9834.38
C005272,DNI,39,mass_market,Cusco,verified,medium,2023-06-09,2698.53
C005273,DNI,47,mass_market,Surco,verified,low,2023-02-24,1343.95
C005274,DNI,71,affluent,Piura,verified,low,2023-09-13,2259.41
C005275,DNI,50,mass_market,La Molina,verified,medium,2024-06-17,4749.92
C005276,DNI,22,mass_market,Cusco,verified,medium,2024-02-26,1948.95
C005277,DNI,35,mass_market,San Borja,verified,medium,2024-09-06,1319.26
C005278,DNI,63,mass_market,San Borja,verified,medium,2023-09-21,1971.4
C005279,DNI,24,premium,La Molina,verified,low,2023-08-21,2223.08
C005280,DNI,46,mass_market,Lima,verified,low,2024-11-10,1643.42
C005281,DNI,74,premium,Arequipa,verified,low,2023-08-21,3359.72
C005282,DNI,64,mass_market,La Molina,verified,low,2024-05-31,2854.17
C005283,DNI,26,mass_market,Piura,verified,low,2023-02-14,4602.42
C005284,DNI,64,sme,San Borja,verified,low,2024-07-11,2332.69
C005285,DNI,65,mass_market,Cusco,verified,medium,2024-11-06,4051.88
C005286,DNI,58,affluent,San Borja,verified,medium,2024-11-11,2273.9
C005287,DNI,24,premium,Trujillo,verified,low,2024-03-11,1601.53
C005288,DNI,24,mass_market,Arequipa,verified,low,2023-12-01,2211.31
C005289,DNI,66,mass_market,Callao,verified,low,2024-02-08,1224.09
C005290,DNI,60,affluent,Trujillo,verified,low,2023-06-13,7970.63
C005291,DNI,23,mass_market,Lima,verified,high,2023-09-13,3223.99
C005292,DNI,63,mass_market,Surco,verified,low,2023-03-07,1924.7
C005293,DNI,64,mass_market,Trujillo,verified,low,2023-03-29,2421.87
C005294,DNI,70,mass_market,Lima,verified,medium,2023-08-28,774.52
C005295,DNI,57,affluent,Lima,verified,medium,2023-11-07,6560.97
C005296,DNI,73,mass_market,Callao,pending,low,2024-07-24,6217.36
C005297,DNI,44,mass_market,Surco,verified,low,2024-11-12,3162.59
C005298,DNI,21,affluent,Miraflores,verified,medium,2023-09-15,3553.56
C005299,DNI,18,mass_market,La Molina,pending,low,2024-07-11,1484.42
C005300,DNI,23,mass_market,Cusco,verified,medium,2024-05-28,1544.98
C005301,DNI,48,affluent,Piura,verified,low,2024-03-09,1172.02
C005302,DNI,18,mass_market,Piura,pending,low,2023-05-09,2728.24
C005303,DNI,70,affluent,Piura,verified,low,2023-11-22,5343.14
C005304,DNI,22,sme,Miraflores,verified,low,2023-01-17,2414.46
C005305,DNI,36,mass_market,La Molina,verified,low,2024-11-29,3609.17
C005306,DNI,22,mass_market,Piura,verified,low,2023-12-08,5106.96
C005307,DNI,71,mass_market,La Molina,verified,low,2024-09-19,1220.17
C005308,DNI,22,mass_market,Cusco,verified,low,2023-09-06,8226.05
C005309,DNI,66,sme,Piura,verified,low,2024-12-10,5633.73
C005310,DNI,48,sme,Surco,verified,low,2023-06-26,3954.62
C005311,DNI,61,mass_market,Lima,verified,high,2023-12-23,4955.49
C005312,DNI,24,affluent,Piura,pending,low,2024-05-09,5085.21
C005313,DNI,32,premium,La Molina,verified,low,2023-02-04,3501.52
C005314,DNI,68,premium,Lima,verified,low,2024-02-11,6539.09
C005315,DNI,72,mass_market,Callao,verified,medium,2024-10-08,2323.98
C005316,DNI,70,mass_market,Piura,verified,low,2023-01-10,3842.95
C005317,DNI,30,mass_market,Piura,verified,low,2024-11-25,6166.6
C005318,DNI,29,premium,Trujillo,verified,low,2024-12-14,678.47
C005319,DNI,36,mass_market,Lima,pending,medium,2024-06-14,3792.88
C005320,PASSPORT,30,affluent,Piura,verified,low,2024-06-18,4440.55
C005321,DNI,44,mass_market,Surco,verified,low,2023-04-05,1164.86
C005322,DNI,55,mass_market,Cusco,verified,low,2024-07-29,3480.74
C005323,DNI,50,mass_market,Lima,verified,low,2024-03-25,1926.5
C005324,DNI,23,premium,Cusco,verified,low,2023-08-08,3707.98
C005325,DNI,30,mass_market,Arequipa,verified,low,2023-04-06,2829.2
C005326,DNI,30,affluent,La Molina,pending,low,2024-01-16,1771.39
C005327,DNI,30,mass_market,Callao,verified,low,2024-10-30,5487.98
C005328,DNI,37,mass_market,Trujillo,verified,low,2023-07-26,2368.23
C005329,CE,53,mass_market,Surco,pending,low,2023-09-03,3458.12
C005330,DNI,54,mass_market,Callao,verified,low,2024-12-11,6140.9
C005331,DNI,62,mass_market,Trujillo,verified,medium,2024-05-24,1800.5
C005332,DNI,26,mass_market,Callao,pending,low,2023-03-24,2994.18
C005333,DNI,34,mass_market,Callao,verified,low,2023-11-13,2270.08
C005334,DNI,52,mass_market,San Borja,verified,low,2024-10-06,2566.51
C005335,DNI,69,premium,La Molina,verified,low,2023-04-15,9758.04
C005336,DNI,35,premium,Miraflores,verified,low,2024-01-05,3832.32
C005337,DNI,42,mass_market,Trujillo,verified,low,2024-08-03,3542.1
C005338,DNI,32,affluent,Surco,verified,low,2024-11-26,3976.86
C005339,PASSPORT,40,sme,Lima,verified,high,2024-09-21,3776.84
C005340,DNI,18,mass_market,Callao,verified,low,2023-06-29,1092.04
C005341,DNI,58,sme,Callao,verified,low,2024-08-24,10543.01
C005342,DNI,55,premium,Trujillo,verified,low,2024-08-22,1332.21
C005343,DNI,35,mass_market,Arequipa,verified,low,2023-03-24,7730.48
C005344,DNI,18,mass_market,Miraflores,verified,low,2024-06-15,4187.71
C005345,DNI,71,premium,Callao,verified,low,2024-09-10,3292.59
C005346,DNI,56,mass_market,Piura,verified,low,2024-05-15,2519.92
C005347,DNI,27,mass_market,San Borja,verified,medium,2023-12-14,12491.93
C005348,DNI,48,mass_market,Cusco,verified,low,2023-09-29,4156.67
C005349,DNI,55,mass_market,San Borja,verified,low,2023-11-27,3010.1
C005350,DNI,24,affluent,Miraflores,verified,medium,2024-09-01,2220.76
C005351,DNI,55,affluent,Piura,verified,low,2024-07-22,2079.05
C005352,DNI,25,premium,San Borja,verified,low,2024-10-22,3065.1
C005353,DNI,51,mass_market,Cusco,verified,low,2024-01-24,1786.78
C005354,DNI,26,mass_market,Lima,verified,low,2023-05-17,4332.1
C005355,DNI,42,mass_market,La Molina,verified,low,2023-12-27,2089.95
C005356,DNI,44,mass_market,Lima,verified,low,2023-10-09,5180.86
C005357,DNI,58,mass_market,La Molina,rejected,medium,2023-07-21,5117.51
C005358,DNI,24,premium,Arequipa,verified,low,2024-06-14,2891.44
C005359,DNI,49,sme,Arequipa,verified,medium,2023-01-16,4101.74
C005360,DNI,26,mass_market,Arequipa,verified,medium,2024-07-21,4216.24
C005361,DNI,34,affluent,San Borja,verified,low,2023-04-24,1333.71
C005362,DNI,52,mass_market,Arequipa,verified,medium,2023-03-09,7726.65
C005363,CE,65,mass_market,La Molina,verified,low,2024-08-12,2589.81
C005364,DNI,33,affluent,Lima,verified,medium,2023-01-30,4370.21
C005365,DNI,19,mass_market,Trujillo,verified,low,2024-06-02,4438.15
C005366,DNI,60,premium,Callao,verified,medium,2024-10-25,758.05
C005367,DNI,48,affluent,La Molina,verified,low,2023-01-22,2077.02
C005368,DNI,33,mass_market,Lima,verified,medium,2024-03-06,4732.47
C005369,DNI,64,affluent,Lima,verified,low,2023-01-30,3084.79
C005370,DNI,50,mass_market,Callao,verified,low,2024-11-09,4354.36
C005371,DNI,38,mass_market,Piura,verified,low,2024-10-21,3136.31
C005372,DNI,34,mass_market,Trujillo,rejected,low,2024-02-14,5861.5
C005373,DNI,52,mass_market,Piura,verified,low,2023-02-18,3173.91
C005374,DNI,71,affluent,Piura,pending,low,2023-11-21,6524.04
C005375,DNI,71,mass_market,Lima,verified,low,2024-05-02,1738.86
C005376,DNI,68,affluent,Cusco,verified,low,2023-10-25,2778.87
C005377,DNI,69,affluent,Surco,verified,low,2023-06-30,2150.88
C005378,DNI,24,mass_market,La Molina,verified,low,2023-05-02,3691.36
C005379,DNI,71,sme,San Borja,verified,medium,2023-05-04,2557.36
C005380,DNI,46,mass_market,Piura,verified,low,2024-03-28,2627.45
C005381,DNI,28,mass_market,Arequipa,verified,low,2023-09-23,2023.08
C005382,DNI,47,mass_market,San Borja,verified,low,2023-01-28,2313.68
C005383,DNI,35,mass_market,Miraflores,verified,medium,2023-09-16,2964.16
C005384,DNI,74,mass_market,Cusco,verified,low,2023-03-18,980.69
C005385,DNI,63,affluent,San Borja,verified,low,2024-03-07,840.53
C005386,CE,33,mass_market,Callao,verified,low,2024-12-06,3079.52
C005387,DNI,23,mass_market,Surco,verified,high,2023-02-04,649.99
C005388,DNI,19,premium,Trujillo,verified,low,2024-03-11,2680.54
C005389,DNI,72,affluent,Callao,verified,medium,2023-04-24,2422.51
C005390,DNI,60,sme,Piura,verified,low,2023-03-03,4016.32
C005391,DNI,60,mass_market,Cusco,verified,medium,2023-02-21,2059.85
C005392,CE,27,affluent,Cusco,verified,low,2023-04-26,7067.3
C005393,DNI,21,sme,Piura,verified,low,2023-02-16,4752.8
C005394,DNI,66,affluent,Surco,verified,low,2024-03-13,1297.56
C005395,CE,27,affluent,Lima,verified,medium,2024-02-16,2549.39
C005396,DNI,26,mass_market,San Borja,verified,low,2023-04-11,6904.66
C005397,DNI,62,mass_market,Arequipa,verified,low,2023-10-06,2031.04
C005398,DNI,60,mass_market,Piura,pending,low,2023-04-17,2895.49
C005399,DNI,59,mass_market,Arequipa,verified,low,2023-02-04,6452.8
C005400,DNI,41,sme,San Borja,verified,low,2023-12-25,2214.26
C005401,DNI,22,mass_market,Surco,verified,low,2023-01-02,5528.32
C005402,DNI,52,premium,Lima,verified,low,2024-05-06,1807.14
C005403,CE,21,premium,Trujillo,verified,low,2023-09-29,609.0
C005404,DNI,52,mass_market,Surco,verified,medium,2023-05-24,5858.75
C005405,DNI,59,mass_market,Arequipa,pending,low,2024-03-10,3794.49
C005406,DNI,73,sme,Cusco,verified,medium,2024-03-26,3934.39
C005407,DNI,30,premium,Cusco,verified,low,2024-08-26,1634.14
C005408,DNI,54,mass_market,Miraflores,pending,low,2024-07-19,1707.28
C005409,DNI,49,mass_market,La Molina,verified,low,2023-08-16,5612.44
C005410,DNI,62,mass_market,Callao,pending,low,2024-06-28,3407.6
C005411,DNI,73,affluent,Callao,verified,low,2023-08-02,2794.47
C005412,DNI,18,mass_market,Piura,verified,low,2024-10-09,3366.1
C005413,DNI,74,affluent,Arequipa,verified,medium,2023-09-05,6834.09
C005414,DNI,28,mass_market,Callao,verified,low,2024-02-12,4438.31
